customer_id,last_visit_date,country,device_type,traffic_source,sessions,pageviews,avg_session_duration_sec,bounce_rate,product_views,cart_additions,transactions,revenue_gbp,days_since_last_visit,email_clicks,support_visits,discount_usage_rate,returning_user,conversion_rate,cart_to_purchase_rate,pages_per_session,engagement_score,synthetic_ground_truth_segment,segment,segment_name
CUST-104426,2025-02-08,Germany,Desktop,Paid Search,2,10,66.8,0.825,6,0,0,0.0,115,0,0,0.446,0,0.0,0.0,5.0,25.2,One-time Visitors,3,Engaged Non-Buyers
CUST-104427,2025-05-27,India,Tablet,Paid Search,20,97,310.8,0.172,32,5,4,193.1,4,3,1,0.421,1,0.2,0.8,4.85,61.24,Deal Seekers,4,Engaged Non-Buyers
CUST-104428,2025-06-19,Canada,Mobile,Direct,30,161,650.8,0.054,66,8,4,569.24,9,0,1,0.096,1,0.1333,0.5,5.37,90.43,High Value Loyal,2,High Value Loyal Customers
CUST-104429,2025-01-30,Germany,Mobile,Organic Search,27,143,502.0,0.561,55,11,3,256.49,9,2,0,0.29,0,0.1111,0.2727,5.3,69.55,Deal Seekers,4,Engaged Non-Buyers
CUST-104430,2025-06-17,United Kingdom,Mobile,Organic Search,19,85,543.9,0.353,45,3,0,0.0,6,2,0,0.11,1,0.0,0.0,4.47,71.2,Engaged Non-Buyers,0,Product Researchers
CUST-104431,2025-05-23,United Kingdom,Mobile,Direct,10,91,430.1,0.225,59,2,0,0.0,55,0,0,0.308,0,0.0,0.0,9.1,84.03,Product Researchers,0,Product Researchers
CUST-104432,2025-04-23,Netherlands,Mobile,Paid Social,32,150,409.4,0.069,62,11,5,537.91,10,2,1,0.267,1,0.1562,0.4545,4.69,77.46,High Value Loyal,2,High Value Loyal Customers
CUST-104433,2025-05-16,France,Mobile,Paid Social,23,125,414.9,0.479,51,2,2,121.99,19,3,1,0.909,1,0.087,1.0,5.43,66.45,Deal Seekers,4,Engaged Non-Buyers
CUST-104434,2025-06-18,United States,Desktop,Paid Search,14,117,439.7,0.355,67,2,0,0.0,35,2,0,0.222,1,0.0,0.0,8.36,83.1,Product Researchers,0,Product Researchers
CUST-104435,2025-05-01,Netherlands,Desktop,Paid Search,17,111,496.1,0.568,57,4,3,250.76,29,4,1,0.785,1,0.1765,0.75,6.53,73.54,Deal Seekers,4,Engaged Non-Buyers
CUST-104436,2025-05-11,India,Desktop,Direct,25,144,513.9,0.091,59,11,7,742.46,2,3,1,0.486,1,0.28,0.6364,5.76,84.57,High Value Loyal,2,High Value Loyal Customers
CUST-104437,2025-04-29,United Kingdom,Mobile,Paid Social,16,111,439.9,0.365,65,2,0,0.0,70,2,1,0.204,1,0.0,0.0,6.94,79.55,Product Researchers,0,Product Researchers
CUST-104438,2025-05-31,Germany,Mobile,Paid Search,19,101,315.6,0.443,44,1,0,0.0,18,1,3,0.172,0,0.0,0.0,5.32,59.86,Engaged Non-Buyers,0,Product Researchers
CUST-104439,2025-05-23,United States,Desktop,Organic Search,16,88,353.5,0.192,43,5,3,142.75,37,2,1,0.743,1,0.1875,0.6,5.5,68.28,Deal Seekers,4,Engaged Non-Buyers
CUST-104440,2025-06-15,India,Desktop,Paid Search,16,116,348.8,0.292,65,3,0,0.0,37,1,1,0.675,1,0.0,0.0,7.25,77.79,Product Researchers,0,Product Researchers
CUST-104441,2025-04-02,United Kingdom,Mobile,Direct,6,27,120.3,0.842,4,0,0,0.0,130,0,0,0.275,0,0.0,0.0,4.5,25.26,One-time Visitors,3,Engaged Non-Buyers
CUST-104442,2025-02-12,United States,Mobile,Paid Search,15,105,594.0,0.331,55,3,0,0.0,66,2,0,0.286,1,0.0,0.0,7.0,85.22,Product Researchers,0,Product Researchers
CUST-104443,2025-05-19,Australia,Desktop,Paid Search,4,15,64.2,0.705,3,0,0,0.0,168,0,0,0.26,0,0.0,0.0,3.75,23.24,One-time Visitors,3,Engaged Non-Buyers
CUST-104444,2025-06-24,India,Desktop,Direct,3,13,132.3,0.818,3,0,0,0.0,125,1,1,0.42,0,0.0,0.0,4.33,25.64,One-time Visitors,3,Engaged Non-Buyers
CUST-104445,2025-01-24,United States,Mobile,Organic Search,1,5,78.5,0.717,5,0,0,0.0,57,0,0,0.515,0,0.0,0.0,5.0,28.17,One-time Visitors,3,Engaged Non-Buyers
CUST-104446,2025-03-14,Canada,Desktop,Display,32,169,638.5,0.228,69,16,11,1574.48,14,2,2,0.163,1,0.3438,0.6875,5.28,85.8,High Value Loyal,2,High Value Loyal Customers
CUST-104447,2025-04-24,Germany,Mobile,Direct,11,95,393.6,0.259,60,1,0,0.0,47,1,1,0.52,0,0.0,0.0,8.64,81.66,Product Researchers,0,Product Researchers
CUST-104448,2025-03-26,France,Mobile,Organic Search,34,179,615.8,0.029,77,17,4,417.6,2,1,1,0.743,1,0.1176,0.2353,5.26,90.72,High Value Loyal,2,High Value Loyal Customers
CUST-104449,2025-03-29,United States,Desktop,Email,38,182,537.5,0.093,71,14,4,516.69,10,1,1,0.674,1,0.1053,0.2857,4.79,84.51,High Value Loyal,2,High Value Loyal Customers
CUST-104450,2025-02-08,United Kingdom,Mobile,Paid Social,27,137,246.1,0.09,71,11,4,577.49,13,3,0,0.399,1,0.1481,0.3636,5.07,70.91,High Value Loyal,2,High Value Loyal Customers
CUST-104451,2025-03-12,Canada,Desktop,Referral,17,101,402.1,0.405,52,9,1,40.13,21,1,0,0.801,0,0.0588,0.1111,5.94,69.54,Deal Seekers,4,Engaged Non-Buyers
CUST-104452,2025-06-07,Australia,Mobile,Organic Search,13,68,385.1,0.254,41,2,0,0.0,54,2,0,0.04,1,0.0,0.0,5.23,66.87,Engaged Non-Buyers,0,Product Researchers
CUST-104453,2025-01-15,France,Mobile,Organic Search,19,85,368.9,0.11,39,4,1,58.88,38,3,0,0.587,0,0.0526,0.25,4.47,66.69,Deal Seekers,4,Engaged Non-Buyers
CUST-104454,2025-05-13,United States,Mobile,Paid Search,25,145,504.9,0.029,65,6,1,106.56,12,1,1,0.026,1,0.04,0.1667,5.8,87.64,High Value Loyal,0,Product Researchers
CUST-104455,2025-04-27,Germany,Desktop,Direct,28,105,170.8,0.2,32,7,3,192.3,10,1,1,0.776,0,0.1071,0.4286,3.75,50.1,Deal Seekers,4,Engaged Non-Buyers
CUST-104456,2025-06-18,United States,Desktop,Direct,1,12,118.1,0.939,8,0,1,49.44,86,0,0,0.188,0,1.0,0.0,12.0,34.9,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104457,2025-01-09,United Kingdom,Mobile,Referral,12,97,487.1,0.289,60,3,1,76.71,46,1,1,0.478,1,0.0833,0.3333,8.08,85.59,Product Researchers,0,Product Researchers
CUST-104458,2025-06-28,United States,Mobile,Email,16,121,531.1,0.44,61,3,1,38.77,61,3,1,0.212,1,0.0625,0.3333,7.56,82.95,Product Researchers,0,Product Researchers
CUST-104459,2025-02-25,Canada,Mobile,Paid Search,3,21,104.6,0.846,4,0,0,0.0,170,1,0,0.209,0,0.0,0.0,7.0,32.19,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104460,2025-04-15,Netherlands,Mobile,Direct,12,71,258.6,0.184,36,6,3,65.63,38,1,1,0.926,1,0.25,0.5,5.92,62.91,Deal Seekers,4,Engaged Non-Buyers
CUST-104461,2025-04-07,India,Desktop,Direct,3,23,119.7,0.972,7,0,0,0.0,174,1,0,0.097,0,0.0,0.0,7.67,32.79,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104462,2025-01-16,United Kingdom,Mobile,Direct,9,72,404.4,0.309,45,5,0,0.0,57,1,0,0.311,0,0.0,0.0,8.0,76.35,Product Researchers,0,Product Researchers
CUST-104463,2025-04-13,United Kingdom,Tablet,Paid Search,21,102,316.2,0.564,32,3,2,135.77,23,2,1,0.494,1,0.0952,0.6667,4.86,51.72,Deal Seekers,4,Engaged Non-Buyers
CUST-104464,2025-05-17,India,Desktop,Paid Social,19,101,319.4,0.28,35,3,4,229.94,6,0,1,0.758,0,0.2105,1.0,5.32,61.35,Deal Seekers,4,Engaged Non-Buyers
CUST-104465,2025-03-21,Netherlands,Mobile,Email,22,116,475.4,0.258,46,2,2,107.55,19,3,3,0.643,1,0.0909,1.0,5.27,72.95,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-104466,2025-01-11,India,Desktop,Organic Search,4,20,162.9,0.886,7,1,0,0.0,159,1,0,0.452,0,0.0,0.0,5.0,28.78,One-time Visitors,3,Engaged Non-Buyers
CUST-104467,2025-02-04,France,Desktop,Paid Search,10,71,480.5,0.196,49,2,2,133.45,71,2,0,0.258,1,0.2,1.0,7.1,81.4,Product Researchers,4,Engaged Non-Buyers
CUST-104468,2025-06-06,United States,Desktop,Email,12,73,544.7,0.396,45,0,0,0.0,11,3,1,0.259,1,0.0,0.0,6.08,75.2,Product Researchers,0,Product Researchers
CUST-104469,2025-04-05,United Kingdom,Desktop,Organic Search,6,27,109.8,0.869,8,0,0,0.0,140,0,0,0.347,0,0.0,0.0,4.5,25.3,One-time Visitors,3,Engaged Non-Buyers
CUST-104470,2025-05-19,Netherlands,Mobile,Email,24,138,438.1,0.321,65,11,7,746.23,9,1,0,0.47,1,0.2917,0.6364,5.75,76.85,High Value Loyal,2,High Value Loyal Customers
CUST-104471,2025-06-14,United Kingdom,Mobile,Organic Search,36,172,520.7,0.167,68,13,3,357.2,7,2,4,0.244,1,0.0833,0.2308,4.78,81.8,High Value Loyal,2,High Value Loyal Customers
CUST-104472,2025-03-23,France,Desktop,Paid Social,1,8,103.2,0.934,7,0,0,0.0,168,1,0,0.067,1,0.0,0.0,8.0,33.96,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104473,2025-04-07,Netherlands,Mobile,Organic Search,4,9,99.4,0.724,2,0,0,0.0,66,0,0,0.556,0,0.0,0.0,2.25,19.53,One-time Visitors,3,Engaged Non-Buyers
CUST-104474,2025-01-10,United States,Mobile,Paid Social,13,79,524.6,0.301,48,5,0,0.0,62,3,1,0.233,1,0.0,0.0,6.08,77.46,Engaged Non-Buyers,0,Product Researchers
CUST-104475,2025-05-31,Australia,Mobile,Paid Social,3,9,167.4,0.562,6,1,0,0.0,51,0,0,0.271,0,0.0,0.0,3.0,30.55,One-time Visitors,3,Engaged Non-Buyers
CUST-104476,2025-01-09,United Kingdom,Desktop,Organic Search,3,14,80.8,0.834,7,0,0,0.0,47,0,0,0.125,1,0.0,0.0,4.67,24.92,One-time Visitors,3,Engaged Non-Buyers
CUST-104477,2025-03-08,United Kingdom,Mobile,Direct,11,77,528.9,0.497,46,0,1,68.0,70,0,1,0.432,1,0.0909,0.0,7.0,75.04,Product Researchers,0,Product Researchers
CUST-104478,2025-02-24,Germany,Mobile,Organic Search,10,86,446.8,0.359,60,2,0,0.0,72,2,2,0.486,0,0.0,0.0,8.6,81.84,Product Researchers,0,Product Researchers
CUST-104479,2025-06-22,United Kingdom,Mobile,Email,20,122,311.5,0.097,52,1,0,0.0,11,2,0,0.529,1,0.0,0.0,6.1,73.22,Product Researchers,0,Product Researchers
CUST-104480,2025-05-07,India,Mobile,Direct,17,99,387.6,0.391,51,4,1,32.69,31,1,2,0.387,1,0.0588,0.25,5.82,68.5,Engaged Non-Buyers,0,Product Researchers
CUST-104481,2025-02-27,United Kingdom,Mobile,Referral,19,93,586.5,0.191,38,2,1,60.99,28,3,1,0.379,0,0.0526,0.5,4.89,76.53,Engaged Non-Buyers,0,Product Researchers
CUST-104482,2025-04-17,United Kingdom,Desktop,Direct,13,80,330.0,0.276,44,4,0,0.0,25,0,0,0.588,1,0.0,0.0,6.15,67.36,Engaged Non-Buyers,0,Product Researchers
CUST-104483,2025-04-19,United Kingdom,Mobile,Direct,15,106,452.3,0.186,65,1,0,0.0,66,1,1,0.486,0,0.0,0.0,7.07,85.06,Product Researchers,0,Product Researchers
CUST-104484,2025-01-08,United Kingdom,Desktop,Organic Search,15,80,364.0,0.23,35,5,2,116.0,32,1,1,0.705,1,0.1333,0.4,5.33,64.9,Deal Seekers,4,Engaged Non-Buyers
CUST-104485,2025-03-19,United Kingdom,Mobile,Organic Search,26,141,512.9,0.143,65,11,6,730.12,14,2,0,0.256,1,0.2308,0.5455,5.42,84.01,High Value Loyal,2,High Value Loyal Customers
CUST-104486,2025-06-17,India,Desktop,Direct,16,78,369.5,0.451,44,5,0,0.0,22,3,0,0.438,1,0.0,0.0,4.88,60.96,Engaged Non-Buyers,0,Product Researchers
CUST-104487,2025-06-02,Germany,Mobile,Paid Search,29,156,621.8,0.082,74,11,2,250.88,6,0,0,0.632,1,0.069,0.1818,5.38,89.75,High Value Loyal,2,High Value Loyal Customers
CUST-104488,2025-01-25,France,Desktop,Organic Search,19,102,444.4,0.424,40,9,2,128.55,23,3,0,0.813,1,0.1053,0.2222,5.37,65.7,Deal Seekers,4,Engaged Non-Buyers
CUST-104489,2025-02-27,United Kingdom,Desktop,Paid Search,5,20,99.6,0.744,6,0,0,0.0,159,0,1,0.343,0,0.0,0.0,4.0,25.73,One-time Visitors,3,Engaged Non-Buyers
CUST-104490,2025-06-05,Netherlands,Desktop,Referral,18,91,348.0,0.346,50,2,1,54.28,38,3,1,0.754,1,0.0556,0.5,5.06,64.92,Deal Seekers,4,Engaged Non-Buyers
CUST-104491,2025-04-04,United Kingdom,Mobile,Paid Social,7,20,31.7,0.877,5,0,0,0.0,68,0,0,0.092,0,0.0,0.0,2.86,15.13,One-time Visitors,3,Engaged Non-Buyers
CUST-104492,2025-01-27,United States,Mobile,Organic Search,17,82,322.2,0.255,34,7,2,61.45,44,1,1,0.916,1,0.1176,0.2857,4.82,60.28,Deal Seekers,4,Engaged Non-Buyers
CUST-104493,2025-03-08,United Kingdom,Mobile,Email,3,13,86.7,0.919,4,0,0,0.0,175,0,0,0.087,0,0.0,0.0,4.33,21.14,One-time Visitors,3,Engaged Non-Buyers
CUST-104494,2025-06-25,Australia,Mobile,Display,1,16,20.0,0.662,7,0,0,0.0,156,0,0,0.178,1,0.0,0.0,16.0,36.6,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104495,2025-03-28,United States,Mobile,Organic Search,20,116,492.1,0.216,51,6,1,52.04,23,2,1,0.51,1,0.05,0.1667,5.8,78.01,Deal Seekers,0,Product Researchers
CUST-104496,2025-05-15,France,Tablet,Organic Search,17,95,500.2,0.18,49,9,2,113.81,24,2,3,0.801,1,0.1176,0.2222,5.59,78.05,Deal Seekers,4,Engaged Non-Buyers
CUST-104497,2025-02-12,United Kingdom,Mobile,Direct,16,103,462.2,0.187,51,1,0,0.0,62,3,2,0.297,1,0.0,0.0,6.44,79.23,Product Researchers,0,Product Researchers
CUST-104498,2025-02-26,India,Mobile,Referral,13,91,493.7,0.092,60,0,0,0.0,23,4,0,0.536,1,0.0,0.0,7.0,87.72,Product Researchers,0,Product Researchers
CUST-104499,2025-06-29,United Kingdom,Mobile,Paid Search,18,103,338.8,0.233,46,3,0,0.0,24,0,0,0.376,0,0.0,0.0,5.72,68.14,Engaged Non-Buyers,0,Product Researchers
CUST-104500,2025-04-10,Australia,Mobile,Direct,12,87,609.7,0.173,59,3,1,76.67,61,2,2,0.469,1,0.0833,0.3333,7.25,91.48,Product Researchers,0,Product Researchers
CUST-104501,2025-02-14,United Kingdom,Desktop,Paid Social,14,94,420.0,0.323,45,0,0,0.0,34,2,1,0.061,1,0.0,0.0,6.71,72.76,Product Researchers,0,Product Researchers
CUST-104502,2025-01-12,United Kingdom,Mobile,Direct,16,99,360.2,0.392,53,0,0,0.0,8,3,1,0.588,0,0.0,0.0,6.19,68.85,Product Researchers,0,Product Researchers
CUST-104503,2025-06-23,France,Desktop,Organic Search,23,96,245.3,0.227,40,8,2,152.94,41,4,1,0.904,1,0.087,0.25,4.17,56.94,Deal Seekers,4,Engaged Non-Buyers
CUST-104504,2025-06-22,United Kingdom,Mobile,Direct,3,23,187.5,0.827,8,0,0,0.0,139,0,0,0.108,0,0.0,0.0,7.67,40.13,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104505,2025-02-13,United Kingdom,Mobile,Organic Search,12,80,309.6,0.178,48,1,1,70.89,53,1,1,0.553,0,0.0833,1.0,6.67,71.62,Product Researchers,4,Engaged Non-Buyers
CUST-104506,2025-02-26,United Kingdom,Mobile,Paid Social,14,64,442.9,0.124,32,2,0,0.0,24,6,1,0.163,1,0.0,0.0,4.57,68.18,Engaged Non-Buyers,0,Product Researchers
CUST-104507,2025-04-10,United Kingdom,Mobile,Direct,13,90,291.0,0.575,56,2,1,116.33,18,1,0,0.611,1,0.0769,0.5,6.92,64.05,Product Researchers,4,Engaged Non-Buyers
CUST-104508,2025-03-02,Canada,Tablet,Organic Search,14,104,540.8,0.098,44,5,1,77.56,26,1,0,0.167,0,0.0714,0.2,7.43,86.33,Engaged Non-Buyers,0,Product Researchers
CUST-104509,2025-03-18,Australia,Desktop,Paid Search,18,96,493.2,0.477,47,3,1,66.17,59,4,1,0.654,0,0.0556,0.3333,5.33,68.86,Product Researchers,4,Engaged Non-Buyers
CUST-104510,2025-06-15,United Kingdom,Desktop,Organic Search,10,79,402.2,0.269,52,2,2,203.66,54,2,1,0.673,1,0.2,1.0,7.9,79.09,Product Researchers,4,Engaged Non-Buyers
CUST-104511,2025-03-06,Australia,Desktop,Paid Social,12,73,388.8,0.308,43,6,3,186.34,21,1,0,0.893,0,0.25,0.5,6.08,68.99,Deal Seekers,4,Engaged Non-Buyers
CUST-104512,2025-02-14,United Kingdom,Desktop,Direct,3,12,170.4,0.566,5,0,0,0.0,113,0,0,0.114,1,0.0,0.0,4.0,33.4,One-time Visitors,3,Engaged Non-Buyers
CUST-104513,2025-04-11,United Kingdom,Desktop,Organic Search,33,143,479.3,0.128,51,13,9,1103.06,7,4,0,0.735,1,0.2727,0.6923,4.33,75.0,High Value Loyal,2,High Value Loyal Customers
CUST-104514,2025-04-25,United States,Desktop,Paid Search,15,101,229.0,0.444,41,5,1,64.58,41,0,0,0.583,1,0.0667,0.2,6.73,59.01,Deal Seekers,4,Engaged Non-Buyers
CUST-104515,2025-05-11,United Kingdom,Mobile,Paid Social,28,140,359.0,0.469,41,3,0,0.0,24,0,1,0.729,0,0.0,0.0,5.0,59.48,Deal Seekers,0,Product Researchers
CUST-104516,2025-01-11,India,Mobile,Organic Search,20,113,465.0,0.374,42,3,1,62.0,62,1,1,0.053,1,0.05,0.3333,5.65,69.47,Engaged Non-Buyers,0,Product Researchers
CUST-104517,2025-04-23,United States,Mobile,Direct,1,12,97.6,0.796,8,1,0,0.0,98,2,0,0.192,0,0.0,0.0,12.0,37.45,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104518,2025-02-05,United States,Mobile,Organic Search,22,113,233.1,0.203,38,3,2,163.45,17,0,2,0.907,0,0.0909,0.6667,5.14,59.32,Deal Seekers,4,Engaged Non-Buyers
CUST-104519,2025-04-03,United Kingdom,Desktop,Paid Social,17,85,674.6,0.072,37,3,0,0.0,57,3,2,0.149,0,0.0,0.0,5.0,80.2,Engaged Non-Buyers,0,Product Researchers
CUST-104520,2025-04-03,Australia,Mobile,Organic Search,21,98,493.0,0.099,34,3,0,0.0,24,5,1,0.424,1,0.0,0.0,4.67,72.23,Engaged Non-Buyers,0,Product Researchers
CUST-104521,2025-04-20,United Kingdom,Mobile,Display,29,162,420.1,0.043,66,10,12,1407.82,2,3,0,0.17,1,0.4138,1.0,5.59,82.38,High Value Loyal,2,High Value Loyal Customers
CUST-104522,2025-04-18,United Kingdom,Mobile,Email,14,101,377.3,0.481,43,6,2,126.61,6,3,0,0.961,1,0.1429,0.3333,7.21,67.61,Deal Seekers,4,Engaged Non-Buyers
CUST-104523,2025-04-19,United States,Mobile,Paid Social,4,26,116.2,0.482,4,1,0,0.0,46,0,0,0.284,0,0.0,0.0,6.5,40.3,One-time Visitors,3,Engaged Non-Buyers
CUST-104524,2025-01-19,India,Desktop,Organic Search,16,83,492.2,0.277,47,1,0,0.0,59,2,1,0.19,1,0.0,0.0,5.19,73.37,Engaged Non-Buyers,0,Product Researchers
CUST-104525,2025-03-27,Australia,Mobile,Organic Search,3,11,145.5,0.897,5,0,0,0.0,71,0,1,0.338,0,0.0,0.0,3.67,22.84,One-time Visitors,3,Engaged Non-Buyers
CUST-104526,2025-01-19,United Kingdom,Mobile,Direct,12,71,614.2,0.078,33,3,0,0.0,29,5,1,0.543,1,0.0,0.0,5.92,81.7,Engaged Non-Buyers,0,Product Researchers
CUST-104527,2025-06-21,Australia,Mobile,Organic Search,18,120,556.5,0.433,67,11,7,959.81,6,2,0,0.445,1,0.3889,0.6364,6.67,82.84,High Value Loyal,2,High Value Loyal Customers
CUST-104528,2025-06-13,United Kingdom,Mobile,Paid Search,33,173,350.5,0.134,60,5,7,760.72,7,1,0,0.228,1,0.2121,1.0,5.24,74.02,High Value Loyal,2,High Value Loyal Customers
CUST-104529,2025-01-10,Australia,Mobile,Paid Social,10,83,541.9,0.423,52,0,1,58.92,53,3,2,0.437,1,0.1,0.0,8.3,82.52,Product Researchers,0,Product Researchers
CUST-104530,2025-02-27,France,Mobile,Paid Social,30,156,501.4,0.339,68,10,4,452.13,12,1,0,0.084,1,0.1333,0.4,5.2,77.86,High Value Loyal,2,High Value Loyal Customers
CUST-104531,2025-03-31,Canada,Mobile,Referral,3,12,109.4,0.765,7,1,0,0.0,103,0,0,0.518,0,0.0,0.0,4.0,26.0,One-time Visitors,3,Engaged Non-Buyers
CUST-104532,2025-05-25,India,Mobile,Organic Search,20,93,365.4,0.143,36,4,0,0.0,9,3,0,0.167,1,0.0,0.0,4.65,65.31,Engaged Non-Buyers,0,Product Researchers
CUST-104533,2025-03-26,United Kingdom,Mobile,Paid Search,20,112,630.5,0.362,50,1,1,101.05,73,0,1,0.384,1,0.05,1.0,5.6,78.84,Product Researchers,4,Engaged Non-Buyers
CUST-104534,2025-04-27,United States,Desktop,Display,16,105,430.4,0.445,59,1,0,0.0,9,1,2,0.316,0,0.0,0.0,6.56,74.05,Product Researchers,0,Product Researchers
CUST-104535,2025-03-02,Canada,Desktop,Organic Search,13,89,398.2,0.428,49,1,1,59.7,63,2,1,0.303,1,0.0769,1.0,6.85,70.68,Product Researchers,4,Engaged Non-Buyers
CUST-104536,2025-01-12,United States,Mobile,Paid Search,18,103,479.1,0.506,47,13,1,67.62,11,3,2,0.944,1,0.0556,0.0769,5.72,68.65,Deal Seekers,4,Engaged Non-Buyers
CUST-104537,2025-02-06,United Kingdom,Mobile,Organic Search,26,135,472.2,0.056,64,12,8,801.96,4,1,2,0.51,1,0.3077,0.6667,5.19,83.14,High Value Loyal,2,High Value Loyal Customers
CUST-104538,2025-05-30,India,Desktop,Email,1,14,129.7,0.815,6,0,0,0.0,133,1,0,0.366,0,0.0,0.0,14.0,37.95,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-104539,2025-02-20,United Kingdom,Mobile,Organic Search,14,83,313.2,0.173,43,3,0,0.0,41,2,2,0.18,1,0.0,0.0,5.93,68.1,Engaged Non-Buyers,0,Product Researchers
CUST-104540,2025-04-23,France,Mobile,Direct,9,86,544.1,0.186,55,0,0,0.0,35,2,1,0.81,0,0.0,0.0,9.56,89.47,Product Researchers,0,Product Researchers
CUST-104541,2025-04-08,United States,Desktop,Referral,33,147,499.5,0.102,59,10,12,1271.77,14,2,1,0.345,1,0.3636,1.0,4.45,79.49,High Value Loyal,2,High Value Loyal Customers
CUST-104542,2025-04-29,United Kingdom,Desktop,Paid Social,12,79,486.9,0.316,39,3,1,72.21,34,2,1,0.487,1,0.0833,0.3333,6.58,74.01,Engaged Non-Buyers,0,Product Researchers
CUST-104543,2025-06-14,United States,Mobile,Paid Social,14,86,507.7,0.322,44,10,0,0.0,38,1,0,0.936,1,0.0,0.0,6.14,75.06,Deal Seekers,4,Engaged Non-Buyers
CUST-104544,2025-06-09,Canada,Mobile,Email,2,6,79.0,0.756,4,0,0,0.0,113,0,0,0.373,0,0.0,0.0,3.0,20.65,One-time Visitors,3,Engaged Non-Buyers
CUST-104545,2025-01-28,United States,Tablet,Organic Search,6,23,38.5,0.551,5,1,0,0.0,164,0,0,0.192,1,0.0,0.0,3.83,26.65,One-time Visitors,3,Engaged Non-Buyers
CUST-104546,2025-06-21,Australia,Mobile,Referral,19,111,408.4,0.2,48,10,1,47.75,32,2,1,0.633,1,0.0526,0.1,5.84,73.44,Deal Seekers,4,Engaged Non-Buyers
CUST-104547,2025-06-02,Australia,Desktop,Organic Search,15,86,375.3,0.335,43,3,0,0.0,45,1,0,0.517,1,0.0,0.0,5.73,66.55,Product Researchers,0,Product Researchers
CUST-104548,2025-04-18,Australia,Mobile,Organic Search,14,94,531.8,0.156,58,3,1,76.97,74,2,0,0.192,1,0.0714,0.3333,6.71,86.52,Product Researchers,0,Product Researchers
CUST-104549,2025-04-05,Australia,Desktop,Paid Search,19,107,535.3,0.398,55,11,4,679.47,13,4,0,0.047,1,0.2105,0.3636,5.63,76.34,High Value Loyal,2,High Value Loyal Customers
CUST-104550,2025-04-25,United Kingdom,Desktop,Organic Search,24,116,314.5,0.423,44,4,2,163.13,10,1,1,0.729,1,0.0833,0.5,4.83,58.8,Deal Seekers,4,Engaged Non-Buyers
CUST-104551,2025-02-04,United States,Desktop,Paid Search,15,105,505.5,0.186,48,2,0,0.0,70,3,1,0.406,1,0.0,0.0,7.0,82.28,Product Researchers,0,Product Researchers
CUST-104552,2025-05-29,Canada,Mobile,Direct,4,15,112.1,0.641,4,0,0,0.0,86,1,0,0.386,0,0.0,0.0,3.75,27.52,One-time Visitors,3,Engaged Non-Buyers
CUST-104553,2025-03-24,Canada,Tablet,Direct,23,145,556.7,0.141,62,12,9,1031.31,5,1,0,0.2,1,0.3913,0.75,6.3,88.1,High Value Loyal,2,High Value Loyal Customers
CUST-104554,2025-02-26,France,Mobile,Direct,21,115,238.7,0.235,44,5,7,590.75,9,2,1,0.723,1,0.3333,1.0,5.48,61.71,Deal Seekers,2,High Value Loyal Customers
CUST-104555,2025-02-06,United Kingdom,Desktop,Organic Search,25,146,497.2,0.01,72,12,7,630.84,5,2,0,0.32,1,0.28,0.5833,5.84,87.86,High Value Loyal,2,High Value Loyal Customers
CUST-104556,2025-02-21,United Kingdom,Mobile,Email,22,103,361.2,0.263,41,1,1,56.9,51,0,0,0.438,0,0.0455,1.0,4.68,63.74,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-104557,2025-05-15,India,Mobile,Paid Search,24,157,319.7,0.082,75,14,3,406.31,11,1,0,0.206,1,0.125,0.2143,6.54,79.37,High Value Loyal,2,High Value Loyal Customers
CUST-104558,2025-05-05,India,Mobile,Referral,18,116,365.0,0.342,53,3,1,50.24,32,0,2,0.171,1,0.0556,0.3333,6.44,71.14,Product Researchers,0,Product Researchers
CUST-104559,2025-05-06,Netherlands,Mobile,Email,37,184,627.4,0.144,72,13,8,903.77,9,0,0,0.274,1,0.2162,0.6154,4.97,86.94,High Value Loyal,2,High Value Loyal Customers
CUST-104560,2025-03-18,Germany,Mobile,Direct,17,117,371.1,0.284,60,2,1,38.55,58,3,0,0.378,1,0.0588,0.5,6.88,76.43,Product Researchers,0,Product Researchers
CUST-104561,2025-04-09,United Kingdom,Mobile,Paid Social,5,15,44.7,0.916,4,0,0,0.0,179,0,0,0.138,0,0.0,0.0,3.0,14.94,One-time Visitors,3,Engaged Non-Buyers
CUST-104562,2025-02-18,Netherlands,Desktop,Organic Search,15,102,465.7,0.387,57,4,0,0.0,63,0,3,0.234,1,0.0,0.0,6.8,77.4,Product Researchers,0,Product Researchers
CUST-104563,2025-06-02,United Kingdom,Mobile,Paid Search,4,19,184.1,0.453,6,1,0,0.0,178,0,0,0.371,0,0.0,0.0,4.75,39.57,One-time Visitors,3,Engaged Non-Buyers
